Unnamed: 0,wav_file,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std
1643,Ses04F_impro01_M004,2,0.07524382602597421,0.10123383093786233,0.07866441492061689,0.14672450927322675,0.4183034679209035,0.17226483929106542,0.013855512775889083,0.005739835875400549
1806,Ses01F_impro06_M006,5,0.010660162326781701,0.010736503717985239,0.01068561666478172,0.009092387794625104,0.0,0.172951997491707,0.00015886560969796478,0.00015936776541998005
2503,Ses02F_script01_3_M027,2,0.012286379735338306,0.017336059321129693,0.013488868390355192,0.02608093212264553,0.5542612689358865,0.17171203070322655,0.00048585776877087906,0.0007571385870582011
1895,Ses04M_script03_2_M043,0,0.039237085783396346,0.05154869739705345,0.04092335372827238,0.07334371240940486,0.4938945107128723,0.17148216665105354,0.003626031050390499,0.0023558364673861897
807,Ses04F_impro07_F029,1,0.041995403250186275,0.06411645886795372,0.0445728627830594,0.10286189194059901,0.4834653004191895,0.17100307231395145,0.006029316751928404,0.003591564080367419
2515,Ses02M_impro05_F002,5,0.02846509705721764,0.03140619153544548,0.02955834175154359,0.03234317111835861,0.2325847731912562,0.17263432772869527,0.0012350274674976748,0.0005486723828340347
1991,Ses05F_script01_3_M017,1,0.019369415094932254,0.024223523430345527,0.019546968581831876,0.03444283479099353,0.42397012486871277,0.17156689833380556,0.0008372411067348781,0.0015632072922849554
1271,Ses04F_impro05_F019,0,0.07731349766560475,0.10778291736572285,0.0811086360678342,0.16155039997751958,0.3889182755884687,0.17128377150703675,0.015981415277678372,0.01777608690002789
1242,Ses01M_impro02_M014,2,0.007215922307235426,0.0075316651850641046,0.007333844112783327,0.007412818591987749,0.0,0.17048628918352499,9.056782949047421e-05,0.00023139289576893843
2982,Ses02F_impro02_M005,2,0.017203136302007455,0.02251222235539857,0.01792165968069251,0.03256217320943136,0.46394056475402506,0.17191151521669154,0.0007527121703383739,0.0014984625197478098
2129,Ses02M_script03_2_F009,5,0.003657302637274372,0.006097362221707205,0.003830750919089238,0.011654623855006855,0.04758848340363098,0.17136577688236057,8.468697776963525e-05,0.00011446761643820521
1301,Ses05M_impro04_F016,5,0.05738291227219044,0.07000575198159548,0.05870858659834707,0.09208839692674292,0.3941672362724994,0.17206095333283186,0.006252876822362004,0.002663678211225796
411,Ses01M_script01_1_M004,2,0.009183315406471281,0.010292175300304001,0.00948960900095471,0.011877159597823584,0.006064111327269142,0.17013697506593353,0.00016470957525993116,0.00020947016727902522
1183,Ses05M_impro01_F003,5,0.02591541060296918,0.03224957345577175,0.027585642971788362,0.041391974293769805,0.25800037283290866,0.17169790634553372,0.0014383292266037498,0.0009096373486800145
2580,Ses02M_script03_1_F007,1,0.01940334357294514,0.026607997331888195,0.01991360589221974,0.040913794305387025,0.47434826382194806,0.17159801515122539,0.001059100892838377,0.001110853514955349
4794,Ses03F_impro04_F017,2,0.007842672089271916,0.010558932214712087,0.00810533882620838,0.016530139606877887,0.3883404162580364,0.17114397994946615,0.0001947539842399259,0.00011620001394421656
1026,Ses01M_script02_1_F005,0,0.09980133503516919,0.12378265016196849,0.10331563709830965,0.16432778746242274,0.40246035881783665,0.17126455665200147,0.019435997793693413,0.021765910070099627
3856,Ses03M_impro08a_F031,2,0.010808353959423287,0.014469832762590083,0.011328075464198974,0.0217993905241772,0.3339094863595771,0.17106549477164565,0.0003399219466524748,0.000274854357580058
1606,Ses01F_script01_3_F008,5,0.020002589721764,0.028184700523441967,0.02065027743552373,0.04411194842881269,0.634747682514975,0.17131826575129588,0.0011990674738509256,0.0012266492026167973
1256,Ses01M_script03_1_F002,3,0.00819857366483519,0.009041526100115296,0.008457493420702105,0.009994449494724757,0.0,0.17126551141417973,0.00012995393610550085,9.72236114545784e-05
2776,Ses02F_impro08_M019,5,0.007863451667464156,0.0105183305274803,0.008149809283247832,0.016159136834486054,0.31357411385606865,0.17220247801446065,0.00019283342884797284,7.70910707278238e-05
80,Ses01F_script03_2_M039,0,0.028969840189282055,0.04806877054001691,0.029551397051878574,0.08316687420081752,0.8369178760855628,0.17241895702850119,0.0035663268020693947,0.002473566460371171
855,Ses05F_impro07_M035,1,0.02910137496828991,0.03336848621064737,0.029169678321368287,0.041719277828431545,0.29744155610870165,0.17130332301334564,0.0014326381942769762,0.002060516536930287
89,Ses05M_impro08_M005,5,0.022118180993755933,0.030150009064997776,0.023087298619386486,0.04511086042014736,0.5541319666880204,0.17159700910163642,0.0013335322569122973,0.0010621476293045187
1025,Ses05M_impro07_F021,1,0.03476902821937533,0.04347370002326391,0.036237938686408025,0.058374712241755,0.49476451865860976,0.1725638549221734,0.0025420593477178716,0.0011060045524312833
3102,Ses02M_script01_1_F029,2,0.02617811391458301,0.03235877901943284,0.026918132878912596,0.043845736443829345,0.4561595412727837,0.17137519016307096,0.0014283163072306667,0.0012784129400376112
2248,Ses02F_impro04_F000,2,0.01682631617082257,0.020007736593071285,0.017202815919539066,0.0261119122581472,0.4394648767417928,0.17191990532243187,0.0005668825834950872,0.0007060899000196104
415,Ses04M_impro06_M000,2,0.004383818742767442,0.005931825857627828,0.004427049495624071,0.009968907138019317,0.1357927786499215,0.1706486724018424,7.395130003885011e-05,9.20892960707031e-05
992,Ses01F_impro01_F001,5,0.012736468767140728,0.024158088327052008,0.013256895756562387,0.044486469522572854,0.6395363408521302,0.17166669733500026,0.0010055686779785451,0.0005657658849610046
1185,Ses01F_impro02_F017,2,0.03054591944650773,0.04225689113907907,0.03157285150240195,0.06438411245077076,0.564263446071625,0.17158859397331855,0.0025655637004029287,0.0032938338246572374
1762,Ses01F_script02_2_M041,2,0.016824444063101497,0.022260948683681305,0.017230460026584852,0.03330635566765462,0.6329862088376019,0.1716580291414656,0.0007439003031659859,0.0009760242515571957
1520,Ses05F_impro03_M013,1,0.027117833509307403,0.030918919239986208,0.027825973220286713,0.03636438248622925,0.2630329285818423,0.1711689283465935,0.0012344642137296284,0.0011405619713396556
1322,Ses05M_impro04_F037,5,0.010853707199622009,0.013252417883073409,0.01115736865836788,0.0180094289405367,0.3090438863115235,0.17187014464390032,0.0002743950068775401,0.00020555851241819482
4232,Ses03F_impro05_M009,5,0.0068255044608852376,0.010163571689753584,0.0071950800968882955,0.017121239314719244,0.6079601176855182,0.1717300637295023,0.0001911475069711994,0.00022992263052915403
1796,Ses05F_script03_2_F018,0,0.03556624199333657,0.03769803658874125,0.03640634361254018,0.03571109127420825,0.20159254224121181,0.17192499404512346,0.0016789365900817621,0.001605667170858362
437,Ses04M_script01_2_F001,5,0.008510109497801366,0.013106611004294519,0.008779572731262208,0.0220411237257358,0.4673360046823646,0.1704919089704951,0.0003053473884395439,0.0001789487897038907
1919,Ses05F_script01_1_M013,0,0.038784481822778515,0.04520677231700293,0.03930669856405636,0.05672970665008635,0.2796838512663912,0.17128001066687282,0.0025976692331804653,0.0029794840156015415
3829,Ses03M_impro08a_F004,5,0.0016157401454314825,0.00270698594933357,0.001698218650845902,0.0058386757486113775,0.019858807323652534,0.17082322670835165,2.4392057600424037e-05,4.5051986321669595e-05
1065,Ses04F_impro04_M018,5,0.037378570517029835,0.05534780782876027,0.03827156240218886,0.08932473891541327,0.37715375754047387,0.17186430551008033,0.004476610752117626,0.003768302128355622
4716,Ses03M_script01_1_M047,2,0.0013501595922784325,0.0018820617917290304,0.0014329832492913043,0.0037221387611447005,0.0034502702379290346,0.1711825337076338,1.3699555147625756e-05,1.549625298203384e-05
711,Ses01F_impro05_M016,5,0.036762392930051666,0.044625676081724186,0.03823470955158151,0.057481452093965935,0.3627448903950015,0.1722005841070319,0.0026174526153329228,0.003760587194933911
99,Ses01M_script01_2_M002,2,0.035640181255671276,0.04805107894623981,0.036860504881217865,0.07133253398092294,0.6075528326990315,0.17148150204429563,0.0032329309171622218,0.003944414212527472
1088,Ses01M_script02_1_M042,1,0.021244318715106868,0.028196037221387707,0.021736441393552772,0.04209565900785284,0.5480393530409875,0.17197112795836575,0.0011611334401782068,0.0024645938271934766
3277,Ses02M_impro07_M020,1,0.08231062336682615,0.09660825306594573,0.0870363020788333,0.11178851306604515,0.2692416525183927,0.1724632370526923,0.011483461309939737,0.006437004021743071
1125,Ses04F_impro03_F043,1,0.043637158272662395,0.07002225845516014,0.045692316334593114,0.11689726051743572,0.4759643469576196,0.17157697435789043,0.007310379456533228,0.004507996737143096
2247,Ses02M_script01_2_M018,2,0.028680956800084225,0.04439739057647982,0.030585669718344023,0.07191193022396666,0.5942829100723838,0.17157814065845467,0.002966242501882637,0.002315992374332524
1585,Ses01F_script03_1_M025,1,0.045446775278508725,0.054517284595028116,0.04678729575750963,0.06978817741999145,0.2649310872894333,0.1723148920771333,0.0038330259739884544,0.004114525619461639
954,Ses01F_impro03_F015,1,0.10351191466988624,0.1291965257086171,0.10679334226950801,0.17322906387134082,0.3358903588084134,0.17102961239546113,0.021339174311778047,0.01937423759185309
4621,Ses03F_impro06_M016,2,0.0013530398994961905,0.001956315118503992,0.0014885607136257656,0.0038316219212420834,0.007835854696983332,0.1710657783608577,1.4665935003733113e-05,2.41824948848905e-05
3272,Ses02M_impro07_M015,1,0.08810853280457168,0.10145338030673515,0.0927043515165008,0.11375612598709217,0.16153127917833798,0.1721789550169273,0.01247773989002126,0.007830201133679243
554,Ses01M_impro01_M013,2,0.03204750353168228,0.0496139669313333,0.03283189484201064,0.08261118893983192,0.7520710868079289,0.172081046285127,0.003689905131118504,0.002667703947561142
1907,Ses02F_impro07_M010,1,0.07398606502749011,0.08084320395721865,0.07821439460121188,0.07629431759300105,0.12572323000810576,0.1727039605485851,0.007588606022216868,0.003368488472322
1783,Ses01F_impro06_F012,2,0.0247972161938038,0.03679094460704752,0.025622178649151693,0.05958081937932529,0.5721288992208853,0.1717094041311783,0.002040926146258981,0.0025171467620624744
4403,Ses03F_script01_1_F025,2,0.00725836683159474,0.013318305314170931,0.0075367442349541115,0.024987564572611688,0.7436675705657586,0.17104349105273836,0.0003330593660776226,0.00031795833276723854
2402,Ses02M_impro01_F004,5,0.032603540780281874,0.04239059180239001,0.033102334054107854,0.061662638493910446,0.5221327967806841,0.1719332018942175,0.0024673065181561584,0.0013313519611437101
2596,Ses02M_script03_1_F023,1,0.020701258688327506,0.022982464818853816,0.021058129033160594,0.02618251119621298,0.26015037593984963,0.17164208337083292,0.0006908500249607714,0.0007547618250344567
1041,Ses01M_script02_1_F020,2,0.025289345080392614,0.036035515039869834,0.024964377127879182,0.05843994299304193,0.7651481645289695,0.17202509101020239,0.001920053571712106,0.002547690227082188
1809,Ses04M_script03_2_F010,0,0.020481627067287046,0.03258303937713811,0.021144109917957156,0.05503998085899567,0.7530668777206173,0.17050068852337302,0.0016599972234774179,0.000762173483976728
5449,Ses03F_impro01_M009,2,0.028609103834214826,0.037687676423150254,0.029953807108272525,0.0540553480498161,0.37910220577622067,0.17194935103984207,0.001994430664811158,0.001534900476414891
2089,Ses02M_impro02_F003,2,0.0014478623599589444,0.0017722480640410356,0.0015209146497162178,0.0029531977451479107,0.0,0.17076162928585573,1.1829938728812253e-05,7.385181749560324e-06
208,Ses01F_impro04_F024,2,0.02169849695338192,0.025459193764326572,0.022241208995787708,0.03198919783900748,0.3644964058497893,0.17160520080140737,0.0008798697164209623,0.0006852082112110074
3620,Ses02F_script02_1_M036,1,0.016990185274980273,0.030084368245497525,0.018251088432459466,0.05303612841996876,0.650375939849624,0.17202881085593077,0.0014871118869788753,0.0018136120009827196
4934,Ses03M_script02_1_M025,1,0.01776513976988662,0.028082561187555886,0.01914014198738471,0.04644347893332406,0.6479760286324668,0.1720482400000609,0.0012495377535473092,0.0008513253700469363
407,Ses04M_impro06_F012,2,0.01308304103094792,0.015935682053029598,0.013324491615062741,0.021951132169979983,0.4456559030988142,0.17102209053766823,0.00037956729455456594,0.0007485310375077568
535,Ses01M_impro01_F025,5,0.05761040360835778,0.07684653462219332,0.05919819061857455,0.11272563853064135,0.5273318431213168,0.1707351731453331,0.007999467985136044,0.005788765103235223
3388,Ses02F_impro01_M007,2,0.02882079098415187,0.03720448870972337,0.030458507364699895,0.051311972095304616,0.4387151310228233,0.17198538745572375,0.0019263333509165744,0.0019506223783339483
283,Ses05M_script01_1_M028,0,0.043449493039360514,0.06486589042228547,0.04527974638837694,0.10358005724451722,0.6080142885950508,0.1722992939162435,0.0060874825887352055,0.003770413509884983
518,Ses05F_impro05_F000,5,0.008898527763860572,0.011365117918505552,0.009142017084916465,0.016769227046007033,0.44115275720473246,0.1712402139432225,0.00021499141388476664,0.00027438952410143867
451,Ses01M_impro06_F001,5,0.008418219316373259,0.010611740556377994,0.008649123221994464,0.015419621198324322,0.0,0.1714023550104261,0.0001899790404606075,0.00019933007734271682
575,Ses05F_impro05_M011,2,0.005961642834531112,0.008496586347047355,0.006265262124707701,0.014030442539206649,0.2935029882398303,0.17163257905053192,0.00013809356660287673,0.00011429116527383719
5198,Ses03M_impro01_M015,0,0.06320569376465773,0.07282469355469386,0.06591569785537366,0.08352911566313675,0.2167919799498746,0.17234633472045632,0.006520188092936493,0.004008343102942409
4616,Ses03F_impro06_M011,2,0.0029614226207073054,0.0041647235205094155,0.0031866357495374314,0.0071537058487769825,0.14214401984342298,0.17060119907084165,4.308866032348509e-05,0.00010389712314655574
4340,Ses03M_impro07_F013,1,0.011065265999815548,0.013574303023116947,0.011557114514618735,0.018306974937208727,0.3299008390541571,0.17158531370861535,0.00028600728832091083,0.00027149806085173143
603,Ses05F_impro05_M039,5,0.021420891991312283,0.027063019274555407,0.02234560307884593,0.03717356318503201,0.36590618914352774,0.1719392901890223,0.0010405502195623582,0.0008642975221463578
1436,Ses01M_script02_2_F011,0,0.12369730385667842,0.16895032509150137,0.12983417480721554,0.2472249476054914,0.47633167425606265,0.17173105185511725,0.03811073728580205,0.02896014647212269
189,Ses01F_impro04_F005,5,0.006859280881240479,0.00956727600100895,0.007119640670288861,0.015507770862225987,0.0,0.17155657563324714,0.0001681336153340962,0.00015108771537985995
799,Ses01M_impro05_M030,2,0.02645357698921629,0.033320356053802784,0.02714595566404947,0.04598149804259726,0.5574650912996777,0.17068658054201669,0.0015401884834449183,0.0005183568773725337
65,Ses01F_script03_2_M024,0,0.20372978141033168,0.24592510626411226,0.20726355687616493,0.3208294366116676,0.41661934636409037,0.17192817448571415,0.07402232383156766,0.12038616930403957
1410,Ses01M_script03_2_M029,0,0.1619933094467106,0.23826280710530393,0.1642672241346979,0.3810632823947162,0.6135622074053058,0.16846145298124654,0.07840243741473125,0.08218658844099515
1133,Ses05F_script02_2_F034,1,0.0039773746053462615,0.004908020168881037,0.004086392910371436,0.00741069150227177,0.03206078576723491,0.1707554760388284,5.1729127374325855e-05,0.00013646568044227246
1610,Ses05M_impro03_M002,1,0.07819718577082718,0.08110130096287653,0.07739902544114358,0.07942639523937887,0.21323801306545037,0.17201041118678134,0.007199779526687939,0.0044545425554358255
1273,Ses01M_script03_1_F019,1,0.0369947370310371,0.05505279610170668,0.03840586488049036,0.08835035038501532,0.49000926974971676,0.1711729690492026,0.004446125158805446,0.0032492334751486186
1973,Ses05F_script01_3_F026,1,0.008457391331034396,0.010775848801399946,0.008774306955815608,0.01567494350598743,0.341766180156273,0.1707023735152078,0.00019564570650904085,0.00013031934848188847
231,Ses04F_script01_3_M033,2,0.014855554088065428,0.020242050748753848,0.015433110987732774,0.030885801753355188,0.5168088005248018,0.17155998606859302,0.0006327819498652174,0.0007094139809876735
508,Ses04M_script02_2_F031,2,0.023504917728058208,0.03177541860434575,0.024111456393888932,0.04809804947703209,0.5003752927930842,0.17098640284068625,0.0014654243039770054,0.0023326170380635496
4112,Ses03M_script03_2_F000,5,0.007381902233286358,0.009237589755415757,0.007460254213758314,0.013435350545862597,0.33538550208273293,0.1714170614536105,0.0001477189734217748,0.00015411856565504805
2659,Ses02F_script03_2_F022,2,0.03204914837043119,0.04555976149965043,0.03405156243491403,0.06937830447841255,0.5306037370654358,0.17149292911010228,0.003003890548270911,0.0021608786332590986
926,Ses05M_script03_2_F013,2,0.014225394461067927,0.029723948494323547,0.01424099444955498,0.05673976337695963,0.6572220023743569,0.17175625198647324,0.001520587338870206,0.001184909637778081
1691,Ses04F_script03_2_F026,0,0.04739835439854952,0.06466742596600256,0.048353548716720485,0.0979510010010146,0.5193115869521713,0.17081459374163716,0.005768679464409597,0.003802577401769829
703,Ses05F_impro04_M038,5,0.0029931270510974235,0.004048483949683825,0.003189597954878485,0.00669721898166753,0.006739647045073737,0.17019464855784885,4.0529208517757115e-05,2.5775853754496342e-05
5569,Ses03M_impro03_F022,1,0.004322726567770078,0.006158746822460939,0.004497618532961981,0.010543377253576935,0.3972739731101152,0.17101861097967022,8.046439345369995e-05,6.0519704652856655e-05
1601,Ses01F_script01_3_F003,5,0.007378071361329352,0.008752791011454392,0.007395051349892545,0.012259943764426271,0.0,0.17084120356692678,0.00013036372463122372,0.00037312181175071994
1523,Ses04F_script01_2_M017,0,0.023938303034749333,0.03964269736044133,0.024670261914646607,0.06855892816611557,0.733345709953897,0.1710853973039004,0.0024490376575741065,0.002194420756676972
239,Ses01F_impro04_M021,5,0.03015601418161671,0.03466871673441639,0.0314810403100093,0.03995801943798425,0.2589100880926989,0.17191042566977827,0.0015493141934945064,0.0022945178403125928
1974,Ses04M_impro07_M025,5,0.00838508840815775,0.012220331096298647,0.00903165962981072,0.01901417344081901,0.5296690479661759,0.1709350327312635,0.0002628902644151092,0.0001729890147279754
238,Ses01F_impro04_M020,5,0.03678866129917846,0.048604589381751134,0.03907921520178878,0.06794882864757801,0.32910589727330364,0.17378306106814495,0.0032809698713855396,0.0014363201712456824
1946,Ses04M_impro07_F037,5,0.05446118712459484,0.06373169125809869,0.05663426599851183,0.0756646780889392,0.34898221162662757,0.17273923108060094,0.00508739207347563,0.0021551824287585285
1488,Ses01M_script02_2_M015,2,0.018733882756891303,0.02202264009000381,0.0190734413527613,0.028145951699835182,0.43008731506184805,0.17156959385104084,0.0006715365093988535,0.0005741494915353678
831,Ses01M_impro03_M003,5,0.03562549215893037,0.043939173836337254,0.03655179169982563,0.05860953783626381,0.3136861446220051,0.1724043863461098,0.002580432548783396,0.0025606244542775696
1072,Ses01M_script02_1_M026,2,0.022986175154839947,0.033974223777578326,0.02376311649107037,0.05403817291820013,0.6790088428618717,0.17149954917904595,0.0017510883822270896,0.0009762674416862952
1515,Ses05F_impro03_M008,1,0.03463116260971536,0.04221367586461874,0.03603745560526701,0.05385884839613406,0.36583646616541354,0.17146005325872132,0.00235685943483206,0.0011972692637864284
4597,Ses03F_impro06_F028,2,0.002969139955593419,0.004212118179952347,0.0031190461502553397,0.007454924109345994,0.32789036302668023,0.17022479082573297,4.396946720330786e-05,4.12098350259922e-05
2632,Ses02M_script03_1_M029,1,0.05806201812182286,0.06390928031897894,0.06014994312024455,0.06623310914002127,0.20998685053440772,0.17217966527657932,0.004839352384790635,0.002329579365256386
736,Ses05M_script01_3_F027,1,0.0069551287090002765,0.007681093224154289,0.007072126856210252,0.009076870898715783,0.057462934444545054,0.17036922291791315,9.85498178189974e-05,8.892810087982073e-05
3537,Ses02M_impro03_M008,1,0.059150096939618216,0.07223016380326609,0.06138456417623617,0.09366934709597632,0.2852526051972034,0.1718248796884658,0.006690873138470334,0.005214867274044505
4942,Ses03M_script02_1_M033,2,0.03239459066818419,0.050162510435781474,0.033939701048724555,0.08230256291366692,0.534836374604132,0.17154444616061862,0.0037563056398254844,0.003769245097692613
1610,Ses01F_script01_3_F012,1,0.06217343482250035,0.09593713244440014,0.06480304275052272,0.1562049875635801,0.4453024453024452,0.17126203167871662,0.013377056697677242,0.00967156601373469
712,Ses05M_script01_3_F003,5,0.006558982540028542,0.00732213703225815,0.006699630460573416,0.008651716765763892,0.12118806332601686,0.17092271452451294,9.175967230095673e-05,0.00010241885215786503
4061,Ses03F_script02_2_F048,1,0.004427056923789727,0.008281338416216782,0.004747722678496721,0.01608045240043709,0.5446898496240602,0.16997815481420595,0.00014617620907853048,8.411787484879491e-05
3420,Ses02M_script02_2_F014,2,0.0657032587779107,0.0920360988389186,0.06866844426610122,0.13885017371685973,0.4252458068247542,0.17112807091410684,0.011712050057191595,0.007100224297623944
1793,Ses04M_impro04_M018,2,0.03453567357806973,0.04807583040513442,0.035683116396987846,0.07365471852926314,0.4555851261817911,0.17124980326930106,0.003295986753467781,0.00465331082114237
2419,Ses02M_impro01_F021,2,0.08262046128227422,0.0943319412759798,0.085219657004122,0.10679705495551557,0.3001735106998264,0.17162786841721223,0.01072698855807073,0.005000856012578895
1797,Ses05F_script03_2_F019,0,0.03212794366764123,0.04365745168751843,0.03360507589445444,0.06369132252413355,0.4404662449775231,0.16982546207706778,0.00270841666774596,0.0013617108496773423
94,Ses01M_script01_2_F012,0,0.31989364368006984,0.36125928784333566,0.32494644396637645,0.41827231332361486,0.2802910502061605,0.17061161591662974,0.1510233575111753,0.13562976308026614
1152,Ses01M_script01_3_M028,2,0.01211543422749716,0.017085764660275764,0.012410317202401426,0.027446766451205497,0.10458306570446209,0.17127764452484256,0.00047454032032794843,0.0008465803181194684
1854,Ses02M_impro04_M018,2,0.03197860342742403,0.03811556117609144,0.03322902498709994,0.047798101646660845,0.34479543568819654,0.17239143836012505,0.0019037762172110417,0.002446369161754309
358,Ses01F_impro07_M015,1,0.1194179631809713,0.1878462955540917,0.12300096747320187,0.31060338062200343,0.5709570957095709,0.1817869600946947,0.050647518988255334,0.03646340235519613
3624,Ses02F_script02_1_M040,1,0.023929042179576265,0.032631142320100705,0.02529476757777654,0.04830429023260061,0.5184815184815185,0.1718930532572959,0.0015477027993350127,0.0020615080559448717
684,Ses01F_impro05_F020,0,0.22144072488795785,0.28938610997260356,0.2276909949479393,0.41160073794949414,0.3192445866624787,0.16855542465004966,0.10873764102448016,0.06699412423868947
1330,Ses05M_impro04_M006,2,0.01729397685474805,0.02444885951045752,0.017826070388501394,0.038610471693323795,0.6078985562600259,0.1709895013811384,0.0009179902172899789,0.0010013930033877481
331,Ses04M_impro05_M042,2,0.02243718374669289,0.030896321220227577,0.023453055541565643,0.046722639850195036,0.5005424954792044,0.1716836395721071,0.0014044096848253088,0.0010329692119841881
2389,Ses02M_impro06_M015,2,0.0010679050176909404,0.0011773279475222331,0.00109240842966082,0.0018188072258929476,0.0,0.1707060694031492,6.582179449231676e-06,2.1043837617129982e-05
1093,Ses05M_impro07_M042,1,0.02274716994742915,0.02673803228110595,0.023633017860221112,0.0325719207737151,0.3639008234872896,0.17162701551999499,0.0009646126527351322,0.0005249789688871522
342,Ses04M_impro08_F007,2,0.04509396976408079,0.05785501137753937,0.04698092214024596,0.08031080148194467,0.32870986129583885,0.17061358808616264,0.004514916958575283,0.003896552257559176
1553,Ses04F_script01_1_F028,2,0.04228213638616806,0.05225587886728986,0.042784583879820634,0.07117136640423198,0.3125837850440053,0.17120330741600995,0.003591686504638915,0.002765331819388868
559,Ses05F_impro05_F041,0,0.07446919635181645,0.09751829199426325,0.0776221609580814,0.13786776232058273,0.38772411798727585,0.17151438561540794,0.012628917315658078,0.012034187879336224
230,Ses01F_impro04_M012,5,0.01654696172817501,0.02368815319865243,0.017073203525419613,0.03763300945353884,0.6151338938479203,0.17245219131499542,0.000873168134173972,0.0005827022281988148
59,Ses01F_script03_2_M018,5,0.023153945437183653,0.030369270320740736,0.0240791973037987,0.043898851087689636,0.5314355928732336,0.17155056808505778,0.0013234124768234097,0.0009251043383100872
849,Ses05F_impro07_M029,1,0.0815116306817725,0.1312014309022018,0.08380263117554354,0.22009942060688267,0.434467022954535,0.17126148189187124,0.025200402814182187,0.018347602694867047
5665,Ses03M_impro05b_M002,2,0.006783129425240786,0.008324354790368853,0.006979520983289319,0.011652715223153781,0.34339849624060154,0.17150425297995972,0.0001219694069678162,5.9182056194866804e-05
1539,Ses05F_impro03_M032,1,0.018787022820690648,0.022822529142916267,0.018820715434941727,0.03154058503644112,0.41120543293718165,0.17191912722674962,0.0007344458294886507,0.0012408422844915714
640,Ses01F_script01_1_M020,2,0.14649792125327946,0.17108666063459776,0.14910780140428423,0.21152107346524643,0.40077220077220077,0.1714249013288427,0.0349876659737064,0.01807289035006148
2748,Ses02F_impro08_F019,5,0.02081732609699139,0.024417231263303068,0.02192150228478558,0.029121191035052497,0.327462011672538,0.17136848420102424,0.0008108819097948581,0.0009430219342579918
4519,Ses03F_script01_3_F033,2,0.010269351256058951,0.015373711357994618,0.010477686484251961,0.02605145691908686,0.5994005283478968,0.17101895898870956,0.0003999083004177389,0.0004433486238954823
129,Ses05F_impro08_F016,5,0.020447165437202895,0.02736892918796814,0.021154191092919945,0.04080750369616057,0.4586756242457996,0.17113711790687375,0.0010996882868553473,0.0013968507212963293
5610,Ses03M_impro03_M020,1,0.015418543485314263,0.025928102790201087,0.015944789501623254,0.0456290526907537,0.6827993738010716,0.17135325157385128,0.001100830216699309,0.0013003455557889481
